DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode
0.463,2009-08-10 12:00,-3,2009-08-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.485,2009-08-11 12:00,-3,2009-08-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.484,2009-08-12 12:00,-3,2009-08-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.486,2009-08-13 12:00,-3,2009-08-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.505,2009-08-14 12:00,-3,2009-08-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.585,2009-08-15 12:00,-3,2009-08-15 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.580,2009-08-16 12:00,-3,2009-08-16 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.572,2009-08-17 12:00,-3,2009-08-17 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.595,2009-08-18 12:00,-3,2009-08-18 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.706,2009-08-19 12:00,-3,2009-08-19 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.761,2009-08-20 12:00,-3,2009-08-20 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.691,2009-08-21 12:00,-3,2009-08-21 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.597,2009-08-22 12:00,-3,2009-08-22 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.576,2009-08-23 12:00,-3,2009-08-23 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.618,2009-08-24 12:00,-3,2009-08-24 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.567,2009-08-25 12:00,-3,2009-08-25 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.545,2009-08-26 12:00,-3,2009-08-26 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.529,2009-08-27 12:00,-3,2009-08-27 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.522,2009-08-28 12:00,-3,2009-08-28 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.508,2009-08-29 12:00,-3,2009-08-29 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.501,2009-08-30 12:00,-3,2009-08-30 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.504,2009-08-31 12:00,-3,2009-08-31 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.507,2009-09-01 12:00,-3,2009-09-01 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.498,2009-09-02 12:00,-3,2009-09-02 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.489,2009-09-03 12:00,-3,2009-09-03 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.503,2009-09-04 12:00,-3,2009-09-04 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.524,2009-09-05 12:00,-3,2009-09-05 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.530,2009-09-06 12:00,-3,2009-09-06 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.538,2009-09-07 12:00,-3,2009-09-07 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.551,2009-09-08 12:00,-3,2009-09-08 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.743,2009-09-09 12:00,-3,2009-09-09 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.690,2009-09-10 12:00,-3,2009-09-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.577,2009-09-11 12:00,-3,2009-09-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.548,2009-09-12 12:00,-3,2009-09-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.536,2009-09-13 12:00,-3,2009-09-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.533,2009-09-14 12:00,-3,2009-09-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.527,2009-09-15 12:00,-3,2009-09-15 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.524,2009-09-16 12:00,-3,2009-09-16 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.519,2009-09-17 12:00,-3,2009-09-17 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.492,2009-09-18 12:00,-3,2009-09-18 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.463,2009-09-19 12:00,-3,2009-09-19 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.471,2009-09-20 12:00,-3,2009-09-20 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.467,2009-09-21 12:00,-3,2009-09-21 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.480,2009-09-22 12:00,-3,2009-09-22 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.496,2009-09-23 12:00,-3,2009-09-23 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.540,2009-09-24 12:00,-3,2009-09-24 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.486,2009-09-25 12:00,-3,2009-09-25 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.464,2009-09-26 12:00,-3,2009-09-26 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.456,2009-09-27 12:00,-3,2009-09-27 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.454,2009-09-28 12:00,-3,2009-09-28 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.469,2009-09-29 12:00,-3,2009-09-29 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.467,2009-09-30 12:00,-3,2009-09-30 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.456,2009-10-01 12:00,-3,2009-10-01 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.451,2009-10-02 12:00,-3,2009-10-02 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.448,2009-10-03 12:00,-3,2009-10-03 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.447,2009-10-04 12:00,-3,2009-10-04 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.444,2009-10-05 12:00,-3,2009-10-05 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.450,2009-10-06 12:00,-3,2009-10-06 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.450,2009-10-07 12:00,-3,2009-10-07 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.469,2009-10-08 12:00,-3,2009-10-08 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.501,2009-10-09 12:00,-3,2009-10-09 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.495,2009-10-10 12:00,-3,2009-10-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.488,2009-10-11 12:00,-3,2009-10-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.492,2009-10-12 12:00,-3,2009-10-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.530,2009-10-13 12:00,-3,2009-10-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.508,2009-10-14 12:00,-3,2009-10-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.504,2009-10-15 12:00,-3,2009-10-15 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.510,2009-10-16 12:00,-3,2009-10-16 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.488,2009-10-17 12:00,-3,2009-10-17 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.482,2009-10-18 12:00,-3,2009-10-18 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.485,2009-10-19 12:00,-3,2009-10-19 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.484,2009-10-20 12:00,-3,2009-10-20 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.476,2009-10-21 12:00,-3,2009-10-21 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.491,2009-10-22 12:00,-3,2009-10-22 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.493,2009-10-23 12:00,-3,2009-10-23 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.472,2009-10-24 12:00,-3,2009-10-24 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.468,2009-10-25 12:00,-3,2009-10-25 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.649,2009-10-26 12:00,-3,2009-10-26 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.806,2009-10-27 12:00,-3,2009-10-27 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.624,2009-10-28 12:00,-3,2009-10-28 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.572,2009-10-29 12:00,-3,2009-10-29 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.555,2009-10-30 12:00,-3,2009-10-30 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.547,2009-10-31 12:00,-3,2009-10-31 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.541,2009-11-01 12:00,-3,2009-11-01 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.537,2009-11-02 12:00,-3,2009-11-02 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.533,2009-11-03 12:00,-3,2009-11-03 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.530,2009-11-04 12:00,-3,2009-11-04 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.529,2009-11-05 12:00,-3,2009-11-05 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.580,2009-11-06 12:00,-3,2009-11-06 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.614,2009-11-07 12:00,-3,2009-11-07 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.815,2009-11-08 12:00,-3,2009-11-08 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.778,2009-11-09 12:00,-3,2009-11-09 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.784,2009-11-10 12:00,-3,2009-11-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.696,2009-11-11 12:00,-3,2009-11-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.659,2009-11-12 12:00,-3,2009-11-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.600,2009-11-13 12:00,-3,2009-11-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.580,2009-11-14 12:00,-3,2009-11-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.574,2009-11-15 12:00,-3,2009-11-15 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.588,2009-11-16 12:00,-3,2009-11-16 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.591,2009-11-17 12:00,-3,2009-11-17 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.571,2009-11-18 12:00,-3,2009-11-18 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.558,2009-11-19 12:00,-3,2009-11-19 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.584,2009-11-20 12:00,-3,2009-11-20 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.642,2009-11-21 12:00,-3,2009-11-21 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.658,2009-11-22 12:00,-3,2009-11-22 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.669,2009-11-23 12:00,-3,2009-11-23 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.958,2009-11-24 12:00,-3,2009-11-24 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.822,2009-11-25 12:00,-3,2009-11-25 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.681,2009-11-26 12:00,-3,2009-11-26 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.712,2009-11-27 12:00,-3,2009-11-27 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.848,2009-11-28 12:00,-3,2009-11-28 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.010,2009-11-29 12:00,-3,2009-11-29 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.969,2009-11-30 12:00,-3,2009-11-30 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.934,2009-12-01 12:00,-3,2009-12-01 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.768,2009-12-02 12:00,-3,2009-12-02 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.762,2009-12-03 12:00,-3,2009-12-03 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.764,2009-12-04 12:00,-3,2009-12-04 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.758,2009-12-05 12:00,-3,2009-12-05 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.707,2009-12-06 12:00,-3,2009-12-06 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.780,2009-12-07 12:00,-3,2009-12-07 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.988,2009-12-08 12:00,-3,2009-12-08 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.950,2009-12-09 12:00,-3,2009-12-09 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.791,2009-12-10 12:00,-3,2009-12-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.750,2009-12-11 12:00,-3,2009-12-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.853,2009-12-12 12:00,-3,2009-12-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.988,2009-12-13 12:00,-3,2009-12-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.993,2009-12-14 12:00,-3,2009-12-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.865,2009-12-15 12:00,-3,2009-12-15 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.807,2009-12-16 12:00,-3,2009-12-16 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.196,2009-12-17 12:00,-3,2009-12-17 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.012,2009-12-18 12:00,-3,2009-12-18 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.890,2009-12-19 12:00,-3,2009-12-19 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.793,2009-12-20 12:00,-3,2009-12-20 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.752,2009-12-21 12:00,-3,2009-12-21 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.739,2009-12-22 12:00,-3,2009-12-22 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.742,2009-12-23 12:00,-3,2009-12-23 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.881,2009-12-24 12:00,-3,2009-12-24 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.862,2009-12-25 12:00,-3,2009-12-25 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.829,2009-12-26 12:00,-3,2009-12-26 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.798,2009-12-27 12:00,-3,2009-12-27 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.795,2009-12-28 12:00,-3,2009-12-28 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.963,2009-12-29 12:00,-3,2009-12-29 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
3.024,2009-12-30 12:00,-3,2009-12-30 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.389,2009-12-31 12:00,-3,2009-12-31 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.169,2010-01-01 12:00,-3,2010-01-01 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.112,2010-01-02 12:00,-3,2010-01-02 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.119,2010-01-03 12:00,-3,2010-01-03 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.994,2010-01-04 12:00,-3,2010-01-04 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.939,2010-01-05 12:00,-3,2010-01-05 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.935,2010-01-06 12:00,-3,2010-01-06 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.003,2010-01-07 12:00,-3,2010-01-07 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.966,2010-01-08 12:00,-3,2010-01-08 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.249,2010-01-09 12:00,-3,2010-01-09 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.039,2010-01-10 12:00,-3,2010-01-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.002,2010-01-11 12:00,-3,2010-01-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.995,2010-01-12 12:00,-3,2010-01-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.979,2010-01-13 12:00,-3,2010-01-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.970,2010-01-14 12:00,-3,2010-01-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.023,2010-01-15 12:00,-3,2010-01-15 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.054,2010-01-16 12:00,-3,2010-01-16 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.098,2010-01-17 12:00,-3,2010-01-17 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.025,2010-01-18 12:00,-3,2010-01-18 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.984,2010-01-19 12:00,-3,2010-01-19 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.036,2010-01-20 12:00,-3,2010-01-20 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.186,2010-01-21 12:00,-3,2010-01-21 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.076,2010-01-22 12:00,-3,2010-01-22 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.970,2010-01-23 12:00,-3,2010-01-23 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.929,2010-01-24 12:00,-3,2010-01-24 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.033,2010-01-25 12:00,-3,2010-01-25 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.124,2010-01-26 12:00,-3,2010-01-26 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.048,2010-01-27 12:00,-3,2010-01-27 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.960,2010-01-28 12:00,-3,2010-01-28 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.759,2010-01-29 12:00,-3,2010-01-29 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.392,2010-01-30 12:00,-3,2010-01-30 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.194,2010-01-31 12:00,-3,2010-01-31 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.169,2010-02-01 12:00,-3,2010-02-01 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.022,2010-02-02 12:00,-3,2010-02-02 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.974,2010-02-03 12:00,-3,2010-02-03 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.034,2010-02-04 12:00,-3,2010-02-04 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.487,2010-02-05 12:00,-3,2010-02-05 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.111,2010-02-06 12:00,-3,2010-02-06 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.010,2010-02-07 12:00,-3,2010-02-07 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.985,2010-02-08 12:00,-3,2010-02-08 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.960,2010-02-09 12:00,-3,2010-02-09 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.957,2010-02-10 12:00,-3,2010-02-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.123,2010-02-11 12:00,-3,2010-02-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.322,2010-02-12 12:00,-3,2010-02-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.032,2010-02-13 12:00,-3,2010-02-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.987,2010-02-14 12:00,-3,2010-02-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.969,2010-02-15 12:00,-3,2010-02-15 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.964,2010-02-16 12:00,-3,2010-02-16 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.967,2010-02-17 12:00,-3,2010-02-17 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.057,2010-02-18 12:00,-3,2010-02-18 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.041,2010-02-19 12:00,-3,2010-02-19 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.073,2010-02-20 12:00,-3,2010-02-20 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.025,2010-02-21 12:00,-3,2010-02-21 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.975,2010-02-22 12:00,-3,2010-02-22 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.952,2010-02-23 12:00,-3,2010-02-23 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.941,2010-02-24 12:00,-3,2010-02-24 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.090,2010-02-25 12:00,-3,2010-02-25 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.060,2010-02-26 12:00,-3,2010-02-26 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.969,2010-02-27 12:00,-3,2010-02-27 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.960,2010-02-28 12:00,-3,2010-02-28 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.075,2010-03-01 12:00,-3,2010-03-01 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.025,2010-03-02 12:00,-3,2010-03-02 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.980,2010-03-03 12:00,-3,2010-03-03 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.959,2010-03-04 12:00,-3,2010-03-04 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.013,2010-03-05 12:00,-3,2010-03-05 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.032,2010-03-06 12:00,-3,2010-03-06 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.938,2010-03-07 12:00,-3,2010-03-07 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.892,2010-03-08 12:00,-3,2010-03-08 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.878,2010-03-09 12:00,-3,2010-03-09 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.868,2010-03-10 12:00,-3,2010-03-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.858,2010-03-11 12:00,-3,2010-03-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.849,2010-03-12 12:00,-3,2010-03-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.841,2010-03-13 12:00,-3,2010-03-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.849,2010-03-14 12:00,-3,2010-03-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.207,2010-03-15 12:00,-3,2010-03-15 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.123,2010-03-16 12:00,-3,2010-03-16 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.920,2010-03-17 12:00,-3,2010-03-17 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.879,2010-03-18 12:00,-3,2010-03-18 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.865,2010-03-19 12:00,-3,2010-03-19 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.852,2010-03-20 12:00,-3,2010-03-20 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.917,2010-03-21 12:00,-3,2010-03-21 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.932,2010-03-22 12:00,-3,2010-03-22 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.927,2010-03-23 12:00,-3,2010-03-23 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.894,2010-03-24 12:00,-3,2010-03-24 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.930,2010-03-25 12:00,-3,2010-03-25 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.125,2010-03-26 12:00,-3,2010-03-26 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.986,2010-03-27 12:00,-3,2010-03-27 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.087,2010-03-28 12:00,-3,2010-03-28 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.970,2010-03-29 12:00,-3,2010-03-29 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.961,2010-03-30 12:00,-3,2010-03-30 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.913,2010-03-31 12:00,-3,2010-03-31 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.893,2010-04-01 12:00,-3,2010-04-01 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.888,2010-04-02 12:00,-3,2010-04-02 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.985,2010-04-03 12:00,-3,2010-04-03 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
1.112,2010-04-04 12:00,-3,2010-04-04 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.993,2010-04-05 12:00,-3,2010-04-05 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.968,2010-04-06 12:00,-3,2010-04-06 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.924,2010-04-07 12:00,-3,2010-04-07 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.887,2010-04-08 12:00,-3,2010-04-08 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.872,2010-04-09 12:00,-3,2010-04-09 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.860,2010-04-10 12:00,-3,2010-04-10 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.855,2010-04-11 12:00,-3,2010-04-11 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.851,2010-04-12 12:00,-3,2010-04-12 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.851,2010-04-13 12:00,-3,2010-04-13 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
0.856,2010-04-14 12:00,-3,2010-04-14 09:00,SG-SM,Q,QSM-DD-DRC,LHC,CC
